,relateid,actual,predicted,age_confidence,type_confidence,desc,atlas_estimate,color
583,118898,RUUK,QUUK,0.9820452966406871,0.9866016849468877,TOP SOIL,QHT,BLACK   
584,118899,QPUB,OSTP,0.6187609458181933,0.9980664831142966,CLAY-GRAVEL,QSF2,BROWN   
585,118899,RUUU,QUUU,0.9766101506162068,0.4916084710162388,FILL & TOP SOIL,UNKNOWN,UNKNOWN
586,119105,CSTL,CJDN,0.998208620387827,0.6885379691661239,SHALE,CSTL,BLUE    
587,119302,OPDC,CJDN,0.9560717253415772,0.9984311664263075,LIMESTONE,OPOD,WHITE   
588,121607,RUUU,QUUK,0.994256187755742,0.8938635222356096,SOIL,QHT,BLACK   
589,121617,RUUK,QUUK,0.9934323737046351,0.8938635222356096,SOIL,QHT,BLACK   
590,121622,CJSL,CJDN,0.8379005809141463,0.5749465123987609,PALE SANDSTONE,QSC,WHITE   
591,121626,QFUG,CJDN,0.5849890362655069,0.9950685363986351,SAND,OPOD,GRAY    
592,121639,CSLT,CSTL,0.9817550131517984,0.97140910272887,SHALE & VERY LOOSE SANDSTONE,CSTL,UNKNOWN
593,121640,CJDN,QBUY,0.90699407362008,0.7437172441111267,SANDSTONE,QS3,YELLOW  
594,121640,OPDC,CSTL,0.35487743489445955,0.6350442016236837,SHALE,QCS,WHITE   
595,122106,OPDC,QBUB,0.9951135692640105,0.9984668038831066,LIMESTONE,QS3,BROWN   
596,122106,QPUB,OPDC,0.6390955947192444,0.9842663275524611,STONES & SHALE,QS3,BROWN   
597,122113,OPDC,CJDN,0.9760635952458816,0.9997798175021628,LIMESTONE,OPOD,BROWN   
598,122113,QPUU,QHUB,0.8475561320042626,0.6053940339995891,SAND & GRAVEL & STONES & SHALE,QCS,BROWN   
599,122146,QCUY,QCUB,0.9837998038639664,0.9999810311593256,YELLOW CLAY,QHT,BROWN   
600,122202,QCUL,ODCR,0.9812553171462819,0.9999899490647581,SHALE,ODCR,GREEN   
601,122202,QHUU,ODCR,0.46086843586824827,0.9725636447504754,MED SAND & BOULDERS,ODCR,UNKNOWN
602,122202,QGUB,QGUU,0.5420281656654022,0.9565432499666219,BOULDERS & GRAVEL,QS2,UNKNOWN
603,122202,RUUU,QUUU,0.9931967489384451,0.9866016849468877,TOP SOIL,QAT,UNKNOWN
604,122203,RUUU,QUUU,0.992987048595242,0.9867500753499641,TOP SOIL,QAT,UNKNOWN
605,122205,QFUU,RMMF,0.845113247135507,0.0,COARSE SAND,QAFHL,UNKNOWN
606,122205,QFUU,ODCR,0.5772205357020086,0.984890187136784,FINE SAND,QAFHL,UNKNOWN
607,122205,FILL,QUUU,0.6828316595222502,0.7688784264067745,FILL,QAFHL,UNKNOWN
608,122206,QPUU,ODCR,0.9481905052387759,0.9998999675287357,"SAND, SHALE, GRAVEL",ODCR,UNKNOWN
609,122206,RUUU,QUUU,0.9936108226089634,0.9867500753499641,TOP SOIL,QAT,UNKNOWN
610,122211,CSTL,CTCG,0.8481255140412644,0.9333615568007325,FRANCONIA,CTMZ,WHT/BLU 
611,122211,CJDN,CSTL,0.6234541417477015,0.9440955958183037,FRANCONIA,CJDN,GRAY    
612,122211,OSCJ,CSTL,0.976654239804438,0.6653465018214947,ST. LAWRENCE,CJDN,GREEN   
613,122211,OSTP,QFUU,0.5586275467376126,0.9963658623096897,JORDAN,OSTP,GRY/WHT 
614,122221,RUUK,QUUK,0.9934621657531132,0.8938635222356096,SOIL,QSH,BLACK   
615,122226,OSTP,CJDN,0.9171202067539446,0.9100367688741465,BEADY ST PETER & SHALE GRN/TAN/BLU,OSTP,VARIED  
616,122233,QGUU,CJDN,0.8961425748634664,0.9234023300508244,GRAVEL,QS3,VARIED  
617,122233,QPUR,QPUU,0.8227806854464672,0.9998688545238305,CLAY & SOME GRAVEL,QTT,RED/BRN 
618,122234,CJDN,QBUW,0.7074341611861842,0.8882838001141927,SANDSTONE,CJDN,WHITE   
619,122236,ODCR,OGWD,0.9952009712723673,0.48029414811639326,LIMEROCK SHALE,OPGW,GRAY    
620,122236,QCUU,ODCR,0.9819240746031331,0.999998223140288,SHALE,ODCR,BLUE    
621,122239,PMSC,CMTS,0.6693789990068753,0.9994520798347363,FOND DU LAC SHALE,CMTS,RED     
622,122239,CMTS,PMSC,0.816481184957142,0.999968254317888,FOND DU LAC SHALE,CMTS,RED     
623,122239,CMTS,CECR,0.9957949716434158,0.9954875277492575,MT. SIMON,CECR,RED/PNK 
624,122239,CECR,CMTS,0.991911551172562,0.9981085265312554,EAU CLAIRE GREEN TAN RED,CECR,VARIED  
625,122239,CECR,CWOC,0.9993712157970138,0.9992655123241612,IRONTON-GALEVILLE,CWOC,GRN/TAN 
626,122239,CSTL,CJDN,0.9799030259227369,0.8736406717061518,JORDAN SANDSTONE,CSTL,GREEN   
627,122239,OSTP,CJDN,0.7946561638733572,0.9941800140036308,SANDSTONE DOLOMITIC,OSTP,TAN/BLK 
628,122239,QCUR,QCUB,0.7919579108166189,0.9899500369553356,CLAY,QSF2,BROWN   
629,122239,QPUG,OSTP,0.5445536970486273,0.9993912404362008,CLAY & GRAVEL,QSC,GRAY    
630,122239,QBUU,QBUW,0.7235442995483181,0.9999979890453529,BOULDER,QCS,WHITE   
631,122239,QCUB,QCUU,0.9995561934937959,0.9899500369553356,CLAY,QHT,TAN/BRN 
632,122250,CMTS,CECR,0.9968093702115856,0.8580255778329574,SANDSTONE,CECR,WHITE   
633,122250,CMTS,CECR,0.9996826937428196,0.6802838149125489,SHALE,CECR,PINK    
634,122250,CECR,CWOC,0.9996869699696923,0.9978830057887775,SANDSTONE & SHALE WHT-CHOC,CWOC,UNKNOWN
635,122250,OSTP,CJDN,0.7517818076949772,0.9932609363528803,SANDSTONE & SHALE,OSTP,WHITE   
636,122253,OSTP,CJDN,0.863187809261435,0.9994446810174257,SANDSTONE,OPSH,BLUE    
637,122253,OGSP,OSTP,0.9970867282047109,0.8652913635043399,SHALE & SANDSTONE,OSTP,YELLOW  
638,122253,FILL,QUUK,0.536181011351931,0.7688784264067745,FILL,QAT,BLACK   
639,122259,FILL,QUUK,0.9468268419276985,0.7688784264067745,FILL,QAT,BLACK   
640,122260,CSLT,CSTL,0.9674979747319457,0.9544523461315102,SANDSTONE & SHALE BRN/TAN/BLU,CSTL,VARIED  
641,122260,QCUB,CJDN,0.8127428769245262,0.9993595032226449,CLAY,CJDN,BROWN   
642,122260,RUUK,QWUK,0.9933252117147312,0.7214672255722231,DIRT,QAT,BLACK   
643,122263,CSTL,CJDN,0.9749466094789845,0.5593841788944788,SANDSTONE & SHALE,CSTL,WHT/BLU 
644,122263,CSTL,CJDN,0.9518423824622168,0.9933398340413556,LIMESTONE,CJDN,BROWN   
645,122263,QPUU,CJDN,0.577310416205922,0.991393126883551,"CLAY, GRAVEL, SILTSONE, SHALE",UNKNOWN,VARIED  
646,122263,QBUW,OSTP,0.6339897371189303,0.7857312046067224,BOULDER,QSF2,WHITE   
647,122263,QLUU,OSTP,0.9411693999764266,0.9515893148849022,SHALE & SANDSTONE,QSF2,WHT/BRN 
648,122263,QPUU,OSTP,0.6278811542423278,0.899394770866792,"SHALE, GRAVEL, CLAY",QSF2,WHT/GRY 
649,122267,CTMZ,CTCG,0.9636720892827753,0.7140864750493036,SANDSTONE & SHALE,QML,BRN/GRN 
650,122267,QCUL,OSTP,0.8545253979753379,0.9932675414175032,SHALE,QCS,GREEN   
651,122275,QHUG,QHUU,0.8701452380659409,0.9587607258522707,GRAVEL & SAND MIX/GRAY,QS1,UNKNOWN
652,122286,FILL,QUUG,0.8928112076562509,0.7688784264067745,FILL,QL,BLUE    
653,122287,OSTP,CJDN,0.9064981855252127,0.9974111020719346,ST. PETER,OSTP,TAN     
654,122287,QFUU,OSTP,0.6422884375181602,0.9999773378071045,FINE SAND,QCA,LIGHT   
655,122287,QFUU,OSTP,0.5018587626061736,0.9921744754383097,FINE SAND,QS1,LIGHT   
656,122288,QFUG,OSTP,0.5011199405407176,0.9953408436274278,FINE SAND,QS1,GRAY    
657,122288,FILL,QUUG,0.8993140265327549,0.7688784264067745,FILL,QL,BLUE    
658,122298,OPDC,QBUU,0.47192786741040604,0.9984905706774263,SHAKOPEE,OPOD,RED/GRY 
659,122298,QCUL,OSTP,0.9948915606237669,0.9998101002599714,SHALE,OSTP,GREEN   
660,122475,CJDN,QUUB,0.9688172528533371,0.6591943285082765,SANDROCK,QSF2,BROWN   
661,122774,QPUR,CJDN,0.971232134331182,0.5589933144592514,CLAY & GRAVEL,QS2,RED     
662,122775,QGUY,CSTL,0.777885529443658,0.9826323058686737,GRAVEL,QS3,YELLOW  
663,122775,QPUR,OSTP,0.8466915492928491,0.9964273887004251,CLAY & GRAVEL,QCS,RED     
664,122777,CTCG,CTMZ,0.8477244265738281,0.583540537270285,SANDROCK,CTLR,WHITE   
665,122780,CJDN,QUUW,0.9731938375096932,0.6591943285082765,SANDROCK,QS3,WHITE   
666,122780,QPUB,OSTP,0.8407878735822736,0.9768901403480579,CLAY & GRAVEL,QCS,BROWN   
667,122781,CSLT,CSTL,0.9912368392397561,0.969899630834347,SHALE,CTMZ,GREEN   
668,122781,RUUK,QUUK,0.9881278453070665,0.9869539306480789,TOP SOIL,QAG,BLACK   
669,122786,CSLT,CTCG,0.9878798712384455,0.5334210555143079,SHALE & SANDROCK,CTLR,GRN/WHT 
670,122786,QPUR,OSTP,0.7883535415794052,0.9368371319433864,CLAY & GRAVEL,QCS,RED     
671,122818,OPDC,CJDN,0.8630839901755272,0.9993500299237111,LIMESTONE AND SHALE,OPOD,BROWN   
672,122818,QCUB,OPDC,0.8737657937562867,0.999491996496161,SHALE,QCE,BROWN   
673,122820,CJDN,QFUU,0.5339245029164148,0.8809387464089566,SANDSTONE,CJDN,WHT/BRN 
674,122824,RUUK,QUUK,0.9810091476195623,0.8938635222356096,SOIL,QTS,BLACK   
675,122846,OSTP,CJDN,0.7788400846060743,0.9973140748714858,SANDSTONE,OSTP,WHITE   
676,122846,QFUB,OSTP,0.696595534366204,0.978454415734339,FINE SAND,QCS,BROWN   
677,122846,QHUU,QHUB,0.9898659867123459,0.9977305480613733,SAND & GRAVEL,QSI,BROWN   
678,122847,OSTP,CJDN,0.9800087914963915,0.9808634940156612,SHALE,OPSH,WHT/RED 
679,122874,CSLT,CSTL,0.8785285103929991,0.6775754545554418,SANDROCK,CSTL,WHITE   
680,122876,CJDN,QFUY,0.9818314317755747,0.9574018519661323,SANDROCK,QML,YELLOW  
681,122878,CJDN,QHUW,0.9784839431243325,0.9207759463857543,GRAVEL & SANDROCK,QCS,WHITE   
682,122878,RUUK,QWUK,0.997088168642034,0.8677403284944143,BLACK DIRT,QAT,BLACK   
683,122880,CJSL,CTCG,0.7712458322919918,0.8454427135712019,SANDROCK,CTMZ,WHITE   
684,122929,CJDN,QBUW,0.5651843754911654,0.9311096991229479,SANDSTONE,CJDN,WHITE   
685,122929,QCUB,QCUG,0.9995884811315519,0.9899500369553356,CLAY,QVT,GRAY    
686,122930,OSTP,CJDN,0.9424727465189883,0.9958981860421843,SHALE,OPOD,BROWN   
687,122930,QGUG,QBUG,0.8666480278886194,0.956221554475066,STONE,UNKNOWN,GRAY    
688,122931,RUUK,QUUK,0.9925570863443359,0.8938635222356096,SOIL,QSH,BLACK   
689,122945,QCUG,QCUU,0.9996877885152305,0.9899500369553356,CLAY,QVT,BLU/GRY 
690,122946,OPDC,CJDN,0.9782401375464643,0.9998720870558339,LIMESTONE,OPOD,BROWN   
691,122946,QCUB,QCUU,0.9895032799488527,0.9883683697736737,YELLOW,QHT,YEL/BLK 
692,122955,QFUG,QFUB,0.970863363544252,0.9999686025565532,WATER SAND,UNKNOWN,BROWN   
693,122955,QCUG,QCUU,0.9981955198030609,0.9999370164077113,BLUE CLAY,QVT,BLU/GRY 
694,122959,RUUK,QUUK,0.968206777717808,0.8938635222356096,SOIL,UNKNOWN,BLACK   
695,122971,OSTP,CJDN,0.8932891524415253,0.9975878980050804,SHALE,OSTP,PINK    
696,122985,OPDC,CJDN,0.5579935368632549,0.9999269305046783,SHALE,OPOD,BROWN   
697,123000,QFUG,CJDN,0.7503138741712138,0.9993229264782568,SAND,OSTP,GRAY    
698,124130,CJDN,QFUW,0.5202601133938186,0.9574018519661323,SANDROCK,CJDN,WHITE   
699,124148,CTCG,CSTL,0.7801350946627701,0.7437587060926266,SANDROCK,CSTL,WHITE   
700,124148,QGUB,CSTL,0.8919900285531499,0.7453809466160016,GRAVEL,QF2,BROWN   
701,124955,CJDN,QFUU,0.7991639464708618,0.7838212704967584,COARSE SANDSTONE (UNCEMENTED),QH2,WHT/BRN 
702,124967,QCUG,QCUB,0.8484228615361677,0.9899500369553356,CLAY,QSF2,BROWN   
703,124969,CSLT,CTCG,0.988053943396745,0.9775053078790545,SANDROCK W/SHALE LAYERS,CTMZ,WHT/BLU 
704,124972,OSTP,CJDN,0.8352306680796002,0.9982675103836007,SHALE,OSTP,BLUE    
705,124972,QPUY,OSTP,0.9186649717447466,0.98854971912376,SHALE & GRAVEL & BOULDERS,QWT,YELLOW  
706,124976,CTCG,QFUU,0.5945745247255624,0.925639336798898,HARD SANDROCK,CTLR,UNKNOWN
707,124976,CSLT,CTCG,0.9891087441522571,0.6646576534993245,SHALE & LAYERS OF BLUE GREEN,CTLR,BLU/GRN 
708,124976,QPUB,OSTP,0.7989991035363977,0.9368468974333566,CLAY & GRAVEL,QCS,BROWN   
709,124977,OSTP,CJDN,0.4907014807023259,0.9705936194922384,"SHALE WHITE, BLUE & RED",OSTP,VARIED  
710,124977,QCUG,QCUL,0.999466238482806,0.9899500369553356,CLAY,QSC,GREEN   
711,124983,CSLT,CSTL,0.8835997750344707,0.9993053644650587,HARD SAND ROCK,CSTL,VARIED  
712,124983,QPUB,CJDN,0.9250490954976024,0.9833798855650805,CLAY & GRAVEL,QCS,BROWN   
713,124983,RUUK,QWUK,0.9973701469495164,0.8676347235514287,BLACK DIRT,QHT,BLACK   
714,124985,QPUG,CJDN,0.6220965255502081,0.9774972021090742,CLAY W/GRAVEL,QML,GRAY    
715,124994,CSLT,CTCG,0.9454898668290042,0.9197263533330423,HARD SANDROCK & SHALE,CTMZ,TAN/BLU 
716,124994,CJSL,CSTL,0.950485221758079,0.985175910981291,SHALE GRAY WHITE BLUE,CSTL,UNKNOWN
717,124994,QPUB,CJDN,0.6687099711204678,0.9983288952239174,CLAY & GRAVEL,QSF2,BROWN   
718,124994,QCUG,QCUU,0.9775146549741667,0.9899500369553356,CLAY,QML,GRY/GRN 
719,124999,CJDN,QPUG,0.6219063183282078,0.9963362348987308,SHALE & GRAVEL,QSF2,BLUE    
720,124999,QPUB,CJDN,0.8978842803200134,0.9972781774607938,CLAY & GRAVEL,QCS,BROWN   
721,125000,QPUR,CJDN,0.7810200985063565,0.9973044561710579,SHALE W/ROCKS,QH2,RED     
722,125905,OPDC,CJDN,0.8533641643934868,0.9989601644562695,LIME ROCK,OPOD,RED     
723,125924,OSTP,CJDN,0.8756962839733674,0.9999051398093227,SANDROCK,OSTP,WHT/GRY 
724,125924,RUUK,QUUK,0.9963493749092772,0.9869539306480789,TOP SOIL,UNKNOWN,BLACK   
725,125925,OSTP,CJDN,0.8687028101226502,0.9997988901478132,SANDROCK,OPSH,GRAY    
726,126308,QCUU,CTCG,0.5975384818164646,0.665633039036531,CLAY,CSTL,UNKNOWN
727,126357,OSPC,CJDN,0.8743237159184324,0.9961130354064368,SHALE,OPSH,BROWN   
728,126360,CSTL,CJDN,0.8863906267536253,0.8669982256717658,HARD SANDROCK & SHALE,CSTL,BRN/GRY 
729,126374,QPUU,CSTL,0.5674933101461452,0.8088599202535128,"GRAVEL, CLAY & ROCKS",QH2,UNKNOWN
730,126391,OPDC,CJDN,0.7969378862228985,0.9890771326573944,ROCK,OPOD,BROWN   
731,126392,CSLT,CSTL,0.9876975126095054,0.7180598062215603,SHALE & ROCK,CTMZ,BLUE    
732,126392,QGUB,CJDN,0.7840693539375868,0.5319746525277977,GRAVEL & ROCK,QF2,BROWN   
733,126393,CTCG,QFUU,0.860490685935053,0.925639336798898,HARD SANDROCK,CTMZ,UNKNOWN
734,126398,CSLT,CSTL,0.9758451218692381,0.6802999106207791,SHALE,CTMZ,UNKNOWN
735,126398,CSTL,CJDN,0.7378169008798843,0.7774409662166454,SANDROCK,CSTL,UNKNOWN
736,126398,QGUU,CSTL,0.8852992048497268,0.8436763932771703,GRAVEL,QF2,UNKNOWN
737,126405,CJSL,CJDN,0.9470409403253863,0.988424566414511,SHALE & SANDROCK,CJDN,UNKNOWN
738,126406,CTCG,QFUU,0.5463363441034661,0.925639336798898,HARD SANDROCK,CJDN,UNKNOWN
739,126406,CJSL,CJDN,0.9821880747165543,0.9644296571023268,SOFT SHALE,CJDN,UNKNOWN
740,126407,CTCW,CTCG,0.9982509076628687,0.931816517627496,SHALE & ROCK,CTLR,UNKNOWN
741,126410,OSTP,CJDN,0.9450621838748813,0.9938679273419104,SHALE,OSTP,UNKNOWN
742,126412,CJSL,CSTL,0.8772810869867085,0.7771477888084868,SANDROCK,CSTL,UNKNOWN
743,126412,OSCJ,CJDN,0.7434234767266494,0.9990108361829284,SANDROCK,CJDN,UNKNOWN
744,126427,OSTP,CJDN,0.7670132257135535,0.9746136797245749,SHALE,OSTP,UNKNOWN
745,126440,CJDN,CSTL,0.9240603404883119,0.9242420504410149,ROCK,CSTL,WHITE   
746,126467,QGUU,OSTP,0.5934850469289682,0.9996815399076242,GRAVEL,QML,UNKNOWN
747,126477,CJDN,QUUW,0.5040099493415076,0.6591943285082765,SANDROCK,CJDN,WHITE   
748,126478,QCUU,CTCG,0.6922815697134994,0.9747053359976151,CLAY,CTMZ,UNKNOWN
749,126478,QGUU,OSTP,0.911277606192974,0.9295249578005119,GRAVEL,QCS,UNKNOWN
750,126481,CJDN,QFUU,0.9677042177232336,0.9227491800138353,SOFT SANDROCK,QF2,UNKNOWN
751,126481,QGUU,OSTP,0.8362375275535492,0.9808768782449394,GRAVEL,QCL,UNKNOWN
752,126482,CJDN,QFUU,0.9680071702516266,0.9227491800138353,SOFT SANDROCK,QCS,UNKNOWN
753,126482,QGUU,OSTP,0.8362375275535492,0.979495873282583,GRAVEL,QCL,UNKNOWN
754,126548,RUUK,QUUK,0.9989199394660571,0.9867500753499641,TOP SOIL,QND,BLACK   
755,126550,QUUU,CJDN,0.7005379083396689,0.9947757965241419,ROCKS,QF2,BLK/GRY 
756,126605,RUUK,QWUK,0.9984123598929349,0.8585703093796618,DIRT,QAT,BLACK   
757,126606,QPUY,CTCG,0.9958203894452018,0.996714627066209,SANDROCK & SHALE & GRAVEL,CTMZ,YELLOW  
758,126606,QPUB,OSTP,0.7489873182677733,0.9800341442977855,CLAY & GRAVEL,QCS,BROWN   
759,126606,RUUK,QUUK,0.9968938143708045,0.9866016849468877,TOP SOIL,QAT,BLACK   
760,126652,OPDC,CJDN,0.7590465023726501,0.9998899245648922,SANDROCK,OPOD,WHITE   
761,126652,OSTP,QFUU,0.9877782677800264,0.9649245240947956,SANDROCK ,QML,LIGHT   
762,126652,QPUU,QPUL,0.7175074720359172,0.9963362348987308,SHALE & GRAVEL,QML,GREEN   
763,126653,CTCG,QPUU,0.5771865225318908,0.5376864180872749,"SANDROCK RED, GREEN, BROWN",CTLR,VARIED  
764,126653,CSLT,CSTL,0.9978562356705626,0.5638558224806876,SANDROCK & SHALE,CTMZ,GRN/BRN 
765,126653,QPUB,CJDN,0.8596313975382565,0.8226902876614668,CLAY & GRAVEL,QCS,BROWN   
766,126653,RFUK,QFUK,0.9995485575726548,0.9996451429829251,SAND,QNO,BLACK   
767,126658,OSTP,CJDN,0.7521508056454648,0.9989099635763237,SANDROCK,OSTP,WHITE   
768,126658,QFUB,OSTP,0.5163651057928991,0.9932349169184302,FINE SAND,QCA,BROWN   
769,126658,RUUK,QWUK,0.9807118056503579,0.8585703093796618,DIRT,UNKNOWN,BLACK   
770,126661,CTCG,CTMZ,0.7976224712939586,0.5866483678912532,SANDROCK,CTMZ,WHITE   
771,126661,CSLT,CSTL,0.9920929033492415,0.47572205485898605,SANDROCK & SHALE,CTMZ,BLUE    
772,126663,RUUK,QUUK,0.9984605268560627,0.9866016849468877,TOP SOIL,QTT,BLACK   
773,126671,RUUK,QUUK,0.9948612048176646,0.9869539306480789,TOP SOIL,UNKNOWN,BLACK   
774,126675,RUUB,QUUB,0.9975332159180349,0.9869539306480789,TOP SOIL,QAT,BROWN   
775,126689,QPUB,CTCG,0.8197740409549709,0.6088842113450654,HARDPAN,UNKNOWN,BROWN   
776,126689,RUUK,QFUK,0.9989597074652156,0.9996451429829251,SAND,QHT,BLACK   
777,126698,QPUG,OSTP,0.7944604886688279,0.999980356047623,CLAY & GRAVEL,QML,GRAY    
778,126717,OSTP,CJDN,0.8870439825922944,0.9919518694585985,SANDROCK SHALE,OSTP,WHT/GRN 
779,126717,QGUG,OSTP,0.6588450652712328,0.8052993687493182,GRAVEL,QS2,GRAY    
780,126729,QPUU,OSTP,0.9599944566747836,0.9747109892783093,CLAY & GRAVEL,QCS,RED/GRY 
781,126729,QPUG,QPUU,0.9758441368815475,0.9999719014133374,CLAY & GRAVEL,QVT,BLU/GRY 
782,126763,QUUB,QBUB,0.9845439617739544,0.9308911625775188,ROCKY,QAT,BROWN   
783,126769,RUUK,QWUK,0.9891103223968659,0.8585703093796618,DIRT,QAT,BLACK   
784,126776,CSLT,CTCG,0.8171950413119697,0.5395068458290648,SANDROCK,CTMZ,WHITE   
785,126776,QGUY,CSTL,0.7801550060173211,0.9878776604535263,GRAVEL,QCS,YELLOW  
786,126829,CTCW,CSTL,0.9824148401373445,0.6556164365651469,NO RECORD,CTLR,UNKNOWN
787,126829,QCUB,QCUG,0.9996385287865451,0.9899500369553356,CLAY,QVT,BLUE    
788,126834,CJTC,CJDN,0.892465883061228,0.4066872535135626,SANDROCK,CSTL,WHITE   
789,126834,QCUG,CJDN,0.5038624794834011,0.5160883893917131,CLAY,QSF2,GRAY    
790,126844,QCUB,CJDN,0.6663344211497687,0.8370743771889708,CLAY,CSTL,BROWN   
791,126850,CJTC,CSTL,0.848473162552807,0.7271304043082001,SANDROCK,CSTL,WHITE   
792,126850,QPUY,CJDN,0.7076963702910336,0.9478703663929713,SHALE & GRAVEL,QCS,YELLOW  
793,127231,QGUU,OSTP,0.8849642819671215,0.999994334381457,GRAVEL,QWO,UNKNOWN
794,127232,QCUG,QCUB,0.999623630878176,0.9899500369553356,CLAY,QHT,BROWN   
795,127243,QFUB,CJDN,0.9061320091440287,0.9978295195469667,SAND,OSTP,BROWN   
796,127243,QGUB,OPVL,0.6116584911693141,0.9242184559044165,GRAVEL,QS2,BROWN   
797,127269,OPDC,QBUY,0.4816220529469158,0.9984905706774263,SHAKOPEE,OPOD,YELLOW  
798,127269,QGUB,OSTP,0.48091225292199746,0.7228984120934812,GRAVEL,QS3,BROWN   
799,127301,OSTP,CJDN,0.9120308459078139,0.9962703445287929,ROCK,OSTP,UNKNOWN
800,127303,OPDC,CJDN,0.9604547741210366,0.9929852291797209,LIMESTONE,OPOD,UNKNOWN
801,127303,QCUU,OSTP,0.7963412080240991,0.999842225580327,CLAY,OSTP,UNKNOWN
802,127310,OSTP,CJDN,0.7053678481826856,0.9992877156601276,SANDSTONE,OSTP,UNKNOWN
803,127315,OSTP,CJDN,0.857222296429719,0.999067999412592,SANDSTONE,OSTP,UNKNOWN
804,127316,OSTP,CJDN,0.7469756813890638,0.9991449303783347,SANDSTONE,OSTP,UNKNOWN
805,127321,OPDC,CJDN,0.5507027007299506,0.9730141631273013,SHAKOPEE,OSTP,UNKNOWN
806,127325,OSTP,CJDN,0.8568888352368365,0.9988346528420089,SANDSTONE,OSTP,UNKNOWN
807,127332,OSTP,CJDN,0.7723433309265438,0.9994735675417017,SANDSTONE,OSTP,UNKNOWN
808,127335,OPDC,CJDN,0.6294038963321623,0.9920636525459562,SHAKOPEE,OPSH,UNKNOWN
809,127339,OSTP,CJDN,0.8601577627384966,0.9996520652152363,SANDSTONE,OSTP,UNKNOWN
810,127341,OPDC,QBUU,0.9875852992530305,0.9984905706774263,SHAKOPEE,QCS,UNKNOWN
811,127344,OPDC,CJDN,0.6565020676451163,0.9486005472217807,SHAKOPEE,OPSH,UNKNOWN
812,127346,OPDC,QBUU,0.5554393965537789,0.9984905706774263,SHAKOPEE,OPSH,UNKNOWN
813,127371,OPDC,QBUU,0.5295784249873582,0.9984905706774263,SHAKOPEE,OPSH,UNKNOWN
814,127379,OSTP,CJDN,0.7041556371607433,0.9997735641354566,SANDSTONE,OSTP,UNKNOWN
815,127382,OSTP,CJDN,0.8531109554498774,0.9975016722916913,SANDSTONE,OSTP,UNKNOWN
816,127383,OPDC,QBUU,0.9324011327656005,0.9984905706774263,SHAKOPEE,UNKNOWN,UNKNOWN
817,127384,OSTP,CJDN,0.8604606186518603,0.9996407765285561,SANDSTONE,OSTP,UNKNOWN
818,127386,OPDC,CJDN,0.6626861269261599,0.994755118313397,SHAKOPEE,OPSH,UNKNOWN
819,127387,OPDC,QBUU,0.4651318026669181,0.9984905706774263,SHAKOPEE,OPOD,UNKNOWN
820,127391,OSTP,CJDN,0.8601961627365503,0.9995695972838357,SANDSTONE,OSTP,UNKNOWN
821,127391,QJUU,OSTP,0.6040950944017925,0.8448209590824252,CLAY AND SHALE,QCS,UNKNOWN
822,127391,QGUU,OSTP,0.5250845003606215,0.9842438913591043,GRAVEL,QVT,UNKNOWN
823,127394,OSCJ,CJDN,0.8909408458770663,0.9974923323241812,SHALE & SANDSTONE,OPOD,UNKNOWN
824,127396,OSTP,CJDN,0.784126608053084,0.9978343988404746,SANDSTONE,OSTP,UNKNOWN
825,127397,OPDC,QBUU,0.7092030193631346,0.9984905706774263,SHAKOPEE,OPOD,UNKNOWN
826,127399,OSTP,CJDN,0.8049768873155982,0.9994569723630186,SANDSTONE,OSTP,UNKNOWN
827,127400,OSTP,CJDN,0.6521222989774396,0.9997191270063576,SHALE & SANDSTONE,OSTP,UNKNOWN
828,127452,CJDN,QBUU,0.5830600366245393,0.7437172441111267,SANDSTONE,CJDN,UNKNOWN
829,127452,OSTP,CJDN,0.5998056796648883,0.9995685146325624,SANDSTONE & SHALE,OSTP,UNKNOWN
830,127453,OSTP,CJDN,0.7319665364338299,0.9995539423311636,SANDSTONE,OSTP,UNKNOWN
831,127459,OSTP,CJDN,0.8568805927971589,0.9992132956048108,SANDSTONE,OSTP,UNKNOWN
832,127460,OSTP,CJDN,0.7609484290809072,0.9983063675322087,SANDSTONE,OSTP,UNKNOWN
833,127462,OSTP,CJDN,0.8071132175701787,0.9987899138118287,SANDSTONE,OPSH,UNKNOWN
834,127463,OSTP,CJDN,0.8496580516811554,0.9995048883663198,SANDSTONE,OSTP,UNKNOWN
835,127464,OSTP,CJDN,0.8671953726732846,0.9973846974725779,SANDSTONE,OSTP,UNKNOWN
836,127465,OPDC,QBUU,0.9907485199449788,0.9984905706774263,SHAKOPEE,QSF2,UNKNOWN
837,127466,OGSP,OGWD,0.9628561847554824,0.7699890746288929,SHALE & SANDSTONE,OPGW,UNKNOWN
838,127466,OPVL,QBUU,0.9791677265809068,0.9992808759101174,LIMESTONE,QCS,UNKNOWN
839,127470,OSTP,CJDN,0.8821932937645981,0.9973022025475984,SANDSTONE,OSTP,UNKNOWN
840,127471,OSTP,CJDN,0.747182005442526,0.9997961392062789,SANDSTONE,OSTP,UNKNOWN
841,127473,OSTP,CJDN,0.7620813992890301,0.999626165455758,SANDSTONE,OPOD,UNKNOWN
842,127473,OSTP,OPDC,0.9787055504539098,0.9350957780074667,SHALE,OPOD,UNKNOWN
843,127474,OPDC,QBUU,0.9917096411060469,0.9984905706774263,SHAKOPEE,QS2,UNKNOWN
